noise number; onset time ms; duration ms
235; 4241.000000; 2.000000
236; 4246.000000; 1.000000
237; 4270.000000; 1.000000
238; 4278.000000; 1.000000
239; 4325.000000; 1.000000
240; 4336.000000; 1.000000
241; 4340.000000; 1.000000
242; 4348.000000; 1.000000
243; 4352.000000; 1.000000
244; 4359.000000; 1.000000
245; 4364.000000; 1.000000
246; 4371.000000; 2.000000
247; 4383.000000; 1.000000
248; 4387.000000; 2.000000
249; 4406.000000; 2.000000
250; 4418.000000; 2.000000
251; 4423.000000; 1.000000
252; 4431.000000; 1.000000
253; 4466.000000; 1.000000
254; 4470.000000; 1.000000
255; 4478.000000; 1.000000
256; 4708.000000; 1.000000
257; 4849.000000; 1.000000
258; 4907.000000; 1.000000
259; 4919.000000; 1.000000
260; 5190.000000; 1.000000
261; 5213.000000; 2.000000
262; 5225.000000; 1.000000
263; 5484.000000; 1.000000
264; 5496.000000; 1.000000
265; 5572.000000; 1.000000
266; 5576.000000; 1.000000
267; 5583.000000; 2.000000
268; 5588.000000; 1.000000
269; 5595.000000; 1.000000
270; 5599.000000; 2.000000
271; 5607.000000; 1.000000
272; 5611.000000; 1.000000
273; 5619.000000; 1.000000
274; 5634.000000; 2.000000
275; 5642.000000; 1.000000
276; 5654.000000; 2.000000
277; 5678.000000; 1.000000
278; 5682.000000; 1.000000
279; 5689.000000; 2.000000
280; 5701.000000; 2.000000
281; 5725.000000; 1.000000
282; 5729.000000; 1.000000
283; 5737.000000; 1.000000
284; 5741.000000; 1.000000
285; 5749.000000; 1.000000
286; 5760.000000; 1.000000
287; 5764.000000; 1.000000
288; 5772.000000; 1.000000
289; 5776.000000; 1.000000
290; 5783.000000; 2.000000
291; 5788.000000; 1.000000
292; 5796.000000; 1.000000
293; 5819.000000; 1.000000
294; 5823.000000; 1.000000
295; 5831.000000; 1.000000
296; 5835.000000; 1.000000
297; 5843.000000; 1.000000
298; 5878.000000; 1.000000
299; 5882.000000; 1.000000
300; 5890.000000; 1.000000
301; 5901.000000; 1.000000
302; 5905.000000; 2.000000
303; 5925.000000; 1.000000
304; 5937.000000; 1.000000
305; 5972.000000; 1.000000
306; 5976.000000; 1.000000
307; 5984.000000; 1.000000
308; 5995.000000; 1.000000
309; 5999.000000; 1.000000
310; 6031.000000; 1.000000
311; 6043.000000; 1.000000
312; 6053.000000; 2.000000
313; 6058.000000; 1.000000
314; 6078.000000; 1.000000
315; 6089.000000; 1.000000
316; 6093.000000; 1.000000
317; 6117.000000; 1.000000
318; 6125.000000; 1.000000
319; 6137.000000; 1.000000
320; 6152.000000; 1.000000
321; 6172.000000; 1.000000
322; 6184.000000; 1.000000
323; 6195.000000; 1.000000
324; 6199.000000; 1.000000
325; 6206.000000; 1.000000
326; 6219.000000; 1.000000
327; 6223.000000; 1.000000
328; 6231.000000; 1.000000
329; 6243.000000; 1.000000
330; 6254.000000; 2.000000
331; 6265.000000; 2.000000
332; 6270.000000; 1.000000
333; 6278.000000; 1.000000
334; 6290.000000; 1.000000
335; 6301.000000; 1.000000
336; 6305.000000; 1.000000
337; 6313.000000; 1.000000
338; 6317.000000; 1.000000
339; 6325.000000; 1.000000
340; 6336.000000; 2.000000
341; 6348.000000; 1.000000
342; 6352.000000; 2.000000
343; 6364.000000; 1.000000
344; 6372.000000; 1.000000
345; 6376.000000; 1.000000
346; 6384.000000; 1.000000
347; 6400.000000; 1.000000
348; 6407.000000; 1.000000
349; 6411.000000; 1.000000
350; 6419.000000; 1.000000
351; 6431.000000; 1.000000
352; 6442.000000; 1.000000
353; 6447.000000; 1.000000
354; 6466.000000; 1.000000
355; 6470.000000; 1.000000
356; 6478.000000; 1.000000
357; 6489.000000; 2.000000
358; 6501.000000; 1.000000
359; 6505.000000; 1.000000
360; 6513.000000; 1.000000
361; 6517.000000; 1.000000
362; 6537.000000; 1.000000
363; 6549.000000; 1.000000
364; 6588.000000; 1.000000
365; 8137.000000; 1.000000
366; 8184.000000; 1.000000
367; 8196.000000; 1.000000
368; 8219.000000; 1.000000
369; 8242.000000; 2.000000
370; 8266.000000; 1.000000
371; 8278.000000; 1.000000
372; 8289.000000; 2.000000
373; 8301.000000; 1.000000
374; 8313.000000; 1.000000
375; 8337.000000; 2.000000
376; 8348.000000; 2.000000
377; 8360.000000; 1.000000
378; 8364.000000; 1.000000
379; 8384.000000; 1.000000
380; 8396.000000; 1.000000
381; 8407.000000; 1.000000
382; 8442.000000; 2.000000
383; 8466.000000; 1.000000
384; 8477.000000; 2.000000
385; 8501.000000; 1.000000
386; 8505.000000; 1.000000
387; 8513.000000; 1.000000
388; 8524.000000; 2.000000
389; 8560.000000; 1.000000
390; 8571.000000; 2.000000
391; 8583.000000; 1.000000
392; 8607.000000; 1.000000
393; 8611.000000; 1.000000
394; 8623.000000; 1.000000
395; 8631.000000; 1.000000
396; 8670.000000; 1.000000
397; 8678.000000; 1.000000
398; 8689.000000; 1.000000
399; 8693.000000; 1.000000
400; 8701.000000; 1.000000
401; 8705.000000; 1.000000
402; 8712.000000; 1.000000
403; 8725.000000; 1.000000
404; 8736.000000; 2.000000
405; 8748.000000; 1.000000
406; 8752.000000; 1.000000
407; 8759.000000; 2.000000
408; 8764.000000; 1.000000
409; 8772.000000; 1.000000
410; 8784.000000; 1.000000
411; 8800.000000; 1.000000
412; 8818.000000; 1.000000
413; 8831.000000; 1.000000
414; 8842.000000; 2.000000
415; 8854.000000; 1.000000
416; 8858.000000; 2.000000
417; 8870.000000; 1.000000
418; 8877.000000; 2.000000
419; 8890.000000; 1.000000
420; 8902.000000; 1.000000
421; 8913.000000; 1.000000
422; 8917.000000; 1.000000
423; 8924.000000; 1.000000
424; 8936.000000; 2.000000
425; 8941.000000; 1.000000
426; 8949.000000; 1.000000
427; 8959.000000; 2.000000
428; 8964.000000; 1.000000
429; 8976.000000; 1.000000
430; 8984.000000; 1.000000
431; 8988.000000; 1.000000
432; 8995.000000; 2.000000
433; 9018.000000; 1.000000
434; 9023.000000; 1.000000
435; 9031.000000; 1.000000
436; 9042.000000; 2.000000
437; 9059.000000; 1.000000
438; 9082.000000; 1.000000
439; 9090.000000; 1.000000
440; 9101.000000; 2.000000
441; 9124.000000; 2.000000
442; 9129.000000; 1.000000
443; 9137.000000; 1.000000
444; 9141.000000; 1.000000
445; 9148.000000; 2.000000
446; 9171.000000; 2.000000
447; 9183.000000; 2.000000
448; 9196.000000; 1.000000
449; 9219.000000; 1.000000
450; 9223.000000; 1.000000
451; 9235.000000; 1.000000
452; 9243.000000; 1.000000
453; 9255.000000; 1.000000
454; 9265.000000; 1.000000
455; 9278.000000; 1.000000
456; 9282.000000; 1.000000
457; 9290.000000; 1.000000
458; 9305.000000; 2.000000
459; 9337.000000; 1.000000
460; 9349.000000; 1.000000
461; 9353.000000; 1.000000
462; 9360.000000; 1.000000
463; 9364.000000; 1.000000
464; 9372.000000; 1.000000
465; 9376.000000; 1.000000
466; 9384.000000; 1.000000
467; 9388.000000; 1.000000
468; 9396.000000; 1.000000
469; 9407.000000; 2.000000
470; 9418.000000; 2.000000
471; 9423.000000; 1.000000
472; 9431.000000; 1.000000
473; 9435.000000; 1.000000
474; 9443.000000; 1.000000
475; 9454.000000; 2.000000
476; 9478.000000; 1.000000
477; 9482.000000; 1.000000
478; 9490.000000; 1.000000
479; 9494.000000; 1.000000
480; 10560.000000; 2.000000
481; 10572.000000; 1.000000
482; 10576.000000; 1.000000
483; 10584.000000; 1.000000
484; 10595.000000; 1.000000
485; 10599.000000; 2.000000
486; 10607.000000; 2.000000
487; 10619.000000; 2.000000
488; 10631.000000; 1.000000
489; 10642.000000; 2.000000
490; 10666.000000; 2.000000
491; 10678.000000; 1.000000
492; 10705.000000; 2.000000
493; 10714.000000; 1.000000
494; 10725.000000; 2.000000
495; 10737.000000; 1.000000
496; 10741.000000; 1.000000
497; 10749.000000; 1.000000
498; 10753.000000; 1.000000
499; 10761.000000; 1.000000
500; 10772.000000; 2.000000
501; 10807.000000; 1.000000
502; 10811.000000; 1.000000
503; 10820.000000; 1.000000
504; 10843.000000; 1.000000
505; 10847.000000; 1.000000
506; 10855.000000; 1.000000
507; 10866.000000; 2.000000
508; 10878.000000; 2.000000
509; 10881.000000; 2.000000
510; 10890.000000; 1.000000
511; 10902.000000; 1.000000
512; 10913.000000; 2.000000
513; 10925.000000; 1.000000
514; 10929.000000; 1.000000
515; 10937.000000; 1.000000
516; 10949.000000; 1.000000
517; 10961.000000; 1.000000
518; 10972.000000; 2.000000
519; 10996.000000; 1.000000
520; 11008.000000; 1.000000
521; 11019.000000; 1.000000
522; 11031.000000; 1.000000
523; 11035.000000; 1.000000
524; 11043.000000; 1.000000
525; 11055.000000; 1.000000
526; 11069.000000; 2.000000
527; 11078.000000; 2.000000
528; 11081.000000; 2.000000
529; 11090.000000; 2.000000
530; 11093.000000; 2.000000
531; 11102.000000; 1.000000
532; 11113.000000; 2.000000
533; 11125.000000; 2.000000
534; 11130.000000; 1.000000
535; 11149.000000; 1.000000
536; 11160.000000; 2.000000
537; 11172.000000; 1.000000
538; 11184.000000; 1.000000
539; 11196.000000; 1.000000
540; 11208.000000; 1.000000
541; 11220.000000; 1.000000
542; 11243.000000; 1.000000
543; 11255.000000; 1.000000
544; 11266.000000; 2.000000
545; 11278.000000; 2.000000
546; 11281.000000; 2.000000
547; 11290.000000; 1.000000
548; 11294.000000; 1.000000
549; 11302.000000; 1.000000
550; 11314.000000; 1.000000
551; 11325.000000; 1.000000
552; 11329.000000; 1.000000
553; 11337.000000; 1.000000
554; 11349.000000; 1.000000
555; 11361.000000; 1.000000
556; 11372.000000; 1.000000
557; 11384.000000; 2.000000
558; 11387.000000; 2.000000
559; 11396.000000; 1.000000
560; 11407.000000; 2.000000
561; 11419.000000; 1.000000
562; 11431.000000; 2.000000
563; 11443.000000; 1.000000
564; 11455.000000; 1.000000
565; 11467.000000; 1.000000
566; 11478.000000; 2.000000
567; 11490.000000; 1.000000
568; 11502.000000; 1.000000
569; 11525.000000; 2.000000
570; 11537.000000; 2.000000
571; 11554.000000; 1.000000
572; 11561.000000; 1.000000
573; 11578.000000; 1.000000
574; 11589.000000; 2.000000
575; 11601.000000; 2.000000
576; 11613.000000; 2.000000
577; 11648.000000; 1.000000
578; 11683.000000; 1.000000
579; 11873.000000; 1.000000
580; 11989.000000; 1.000000
581; 12036.000000; 1.000000
582; 12083.000000; 1.000000
583; 12107.000000; 1.000000
584; 12448.000000; 1.000000
585; 13024.000000; 1.000000
586; 13044.000000; 2.000000
587; 13055.000000; 1.000000
588; 13059.000000; 2.000000
589; 13067.000000; 2.000000
590; 13083.000000; 1.000000
591; 13090.000000; 2.000000
592; 13113.000000; 2.000000
593; 13118.000000; 1.000000
594; 13137.000000; 2.000000
595; 13149.000000; 2.000000
596; 13173.000000; 1.000000
597; 13187.000000; 1.000000
598; 13196.000000; 1.000000
599; 13207.000000; 2.000000
600; 13210.000000; 2.000000
601; 13219.000000; 2.000000
602; 13231.000000; 1.000000
603; 13242.000000; 2.000000
604; 13254.000000; 2.000000
605; 13266.000000; 1.000000
606; 13270.000000; 1.000000
607; 13278.000000; 1.000000
608; 13282.000000; 1.000000
609; 13289.000000; 2.000000
610; 13301.000000; 1.000000
611; 13305.000000; 2.000000
612; 13313.000000; 1.000000
613; 13317.000000; 1.000000
614; 13325.000000; 1.000000
615; 13337.000000; 1.000000
616; 13348.000000; 2.000000
617; 13360.000000; 1.000000
618; 13364.000000; 2.000000
619; 13372.000000; 1.000000
620; 13376.000000; 2.000000
621; 13384.000000; 1.000000
622; 13396.000000; 1.000000
623; 13407.000000; 2.000000
624; 13443.000000; 1.000000
625; 13454.000000; 2.000000
626; 13489.000000; 2.000000
627; 13502.000000; 1.000000
628; 13513.000000; 2.000000
629; 13537.000000; 1.000000
630; 13548.000000; 2.000000
631; 13572.000000; 2.000000
632; 13584.000000; 1.000000
633; 13596.000000; 1.000000
634; 13607.000000; 2.000000
635; 13619.000000; 2.000000
636; 13631.000000; 2.000000
637; 13643.000000; 1.000000
638; 13655.000000; 1.000000
639; 13666.000000; 2.000000
640; 13690.000000; 1.000000
641; 13702.000000; 1.000000
642; 13706.000000; 1.000000
643; 13713.000000; 2.000000
644; 13725.000000; 2.000000
645; 13749.000000; 1.000000
646; 13753.000000; 2.000000
647; 13760.000000; 2.000000
648; 13784.000000; 2.000000
649; 13807.000000; 2.000000
650; 13819.000000; 2.000000
651; 13843.000000; 1.000000
652; 13854.000000; 2.000000
653; 13866.000000; 2.000000
654; 13878.000000; 2.000000
655; 13902.000000; 1.000000
656; 13913.000000; 2.000000
657; 13925.000000; 2.000000
658; 13949.000000; 1.000000
659; 13960.000000; 2.000000
660; 13972.000000; 2.000000
661; 13996.000000; 1.000000
662; 14007.000000; 2.000000
663; 14019.000000; 2.000000
664; 14043.000000; 1.000000
665; 14055.000000; 1.000000
666; 14066.000000; 2.000000
667; 14078.000000; 2.000000
668; 14102.000000; 1.000000
669; 14114.000000; 1.000000
670; 14137.000000; 1.000000
671; 14141.000000; 1.000000
672; 14149.000000; 1.000000
673; 14153.000000; 1.000000
674; 14161.000000; 1.000000
675; 14184.000000; 2.000000
676; 14208.000000; 1.000000
677; 14219.000000; 1.000000
678; 14231.000000; 2.000000
679; 14243.000000; 2.000000
680; 14255.000000; 1.000000
681; 14278.000000; 2.000000
682; 14302.000000; 1.000000
683; 14314.000000; 1.000000
684; 14325.000000; 1.000000
685; 14389.000000; 1.000000
686; 14436.000000; 1.000000
687; 15260.000000; 1.000000
688; 15349.000000; 2.000000
689; 15360.000000; 2.000000
690; 15375.000000; 2.000000
691; 15384.000000; 1.000000
692; 15388.000000; 1.000000
693; 15395.000000; 2.000000
694; 15407.000000; 2.000000
695; 15419.000000; 2.000000
696; 15431.000000; 2.000000
697; 15442.000000; 2.000000
698; 15454.000000; 2.000000
699; 15466.000000; 2.000000
700; 15478.000000; 1.000000
701; 15482.000000; 1.000000
702; 15490.000000; 1.000000
703; 15501.000000; 2.000000
704; 15513.000000; 1.000000
705; 15525.000000; 2.000000
706; 15537.000000; 1.000000
707; 15541.000000; 1.000000
708; 15549.000000; 1.000000
709; 15561.000000; 1.000000
710; 15572.000000; 2.000000
711; 15584.000000; 2.000000
712; 15587.000000; 2.000000
713; 15596.000000; 1.000000
714; 15600.000000; 1.000000
715; 15619.000000; 2.000000
716; 15631.000000; 2.000000
717; 15643.000000; 1.000000
718; 15647.000000; 1.000000
719; 15655.000000; 1.000000
720; 15666.000000; 2.000000
721; 15690.000000; 2.000000
722; 15702.000000; 1.000000
723; 15713.000000; 2.000000
724; 15725.000000; 2.000000
725; 15737.000000; 2.000000
726; 15749.000000; 1.000000
727; 15760.000000; 2.000000
728; 15772.000000; 2.000000
729; 15784.000000; 2.000000
730; 15796.000000; 1.000000
731; 15808.000000; 1.000000
732; 15812.000000; 1.000000
733; 15819.000000; 2.000000
734; 15831.000000; 2.000000
735; 15843.000000; 1.000000
736; 15847.000000; 1.000000
737; 15855.000000; 1.000000
738; 15866.000000; 2.000000
739; 15878.000000; 2.000000
740; 15890.000000; 2.000000
741; 15902.000000; 1.000000
742; 15925.000000; 2.000000
743; 15937.000000; 1.000000
744; 15941.000000; 1.000000
745; 15949.000000; 1.000000
746; 15961.000000; 1.000000
747; 15972.000000; 2.000000
748; 15984.000000; 2.000000
749; 15996.000000; 1.000000
750; 16000.000000; 1.000000
751; 16007.000000; 2.000000
752; 16019.000000; 2.000000
753; 16031.000000; 1.000000
754; 16035.000000; 2.000000
755; 16043.000000; 1.000000
756; 16047.000000; 1.000000
757; 16066.000000; 2.000000
758; 16078.000000; 2.000000
759; 16090.000000; 2.000000
760; 16102.000000; 1.000000
761; 16113.000000; 2.000000
762; 16125.000000; 2.000000
763; 16137.000000; 1.000000
764; 16141.000000; 1.000000
765; 16149.000000; 1.000000
766; 16184.000000; 2.000000
767; 16196.000000; 1.000000
768; 16200.000000; 1.000000
769; 16208.000000; 1.000000
770; 16219.000000; 2.000000
771; 16231.000000; 2.000000
772; 16243.000000; 1.000000
773; 16255.000000; 1.000000
774; 16259.000000; 1.000000
775; 16266.000000; 2.000000
776; 16278.000000; 2.000000
777; 16290.000000; 2.000000
778; 16302.000000; 1.000000
779; 16306.000000; 1.000000
780; 16313.000000; 2.000000
781; 16325.000000; 2.000000
782; 16337.000000; 2.000000
783; 16349.000000; 1.000000
784; 16353.000000; 1.000000
785; 16361.000000; 1.000000
786; 16372.000000; 2.000000
787; 16384.000000; 2.000000
788; 16405.000000; 2.000000
789; 16417.000000; 1.000000
790; 16439.000000; 1.000000
791; 16451.000000; 1.000000
792; 16463.000000; 1.000000
793; 16486.000000; 1.000000
794; 16532.000000; 1.000000
795; 16614.000000; 1.000000
796; 16673.000000; 1.000000
797; 17014.000000; 1.000000
798; 17156.000000; 1.000000
799; 17167.000000; 1.000000
800; 17261.000000; 1.000000
801; 17273.000000; 1.000000
802; 17367.000000; 1.000000
803; 17438.000000; 1.000000
804; 17473.000000; 1.000000
805; 17591.000000; 1.000000
806; 17603.000000; 1.000000
807; 17638.000000; 1.000000
808; 17650.000000; 1.000000
809; 17662.000000; 1.000000
810; 17725.000000; 1.000000
811; 17737.000000; 2.000000
812; 17749.000000; 2.000000
813; 17761.000000; 2.000000
814; 17766.000000; 1.000000
815; 17778.000000; 1.000000
816; 17785.000000; 1.000000
817; 17789.000000; 1.000000
818; 17797.000000; 1.000000
819; 17801.000000; 1.000000
820; 17808.000000; 2.000000
821; 17820.000000; 1.000000
822; 17824.000000; 1.000000
823; 17832.000000; 1.000000
824; 17844.000000; 1.000000
825; 17848.000000; 1.000000
826; 17856.000000; 1.000000
827; 17867.000000; 1.000000
828; 17871.000000; 1.000000
829; 17891.000000; 1.000000
830; 17966.000000; 1.000000
831; 17996.000000; 1.000000
832; 18000.000000; 1.000000
833; 18043.000000; 1.000000
834; 18047.000000; 1.000000
835; 19431.000000; 2.000000
836; 19443.000000; 2.000000
837; 19458.000000; 2.000000
838; 19467.000000; 1.000000
839; 19494.000000; 1.000000
840; 19512.000000; 2.000000
841; 19524.000000; 1.000000
842; 19535.000000; 2.000000
843; 19547.000000; 1.000000
844; 19559.000000; 1.000000
845; 19569.000000; 2.000000
846; 19582.000000; 1.000000
847; 19593.000000; 2.000000
848; 19605.000000; 1.000000
849; 19616.000000; 1.000000
850; 19628.000000; 1.000000
851; 19639.000000; 2.000000
852; 19651.000000; 1.000000
853; 19662.000000; 2.000000
854; 19675.000000; 1.000000
855; 19685.000000; 2.000000
856; 19697.000000; 1.000000
857; 19709.000000; 1.000000
858; 19720.000000; 2.000000
859; 19732.000000; 1.000000
860; 19744.000000; 1.000000
861; 19755.000000; 2.000000
862; 19767.000000; 2.000000
863; 19779.000000; 1.000000
864; 20108.000000; 1.000000
865; 20320.000000; 1.000000
866; 20367.000000; 1.000000
867; 20414.000000; 1.000000
868; 20461.000000; 1.000000
869; 20567.000000; 1.000000
870; 20614.000000; 1.000000
871; 20650.000000; 1.000000
872; 20673.000000; 1.000000
873; 20685.000000; 1.000000
874; 20697.000000; 1.000000
875; 20732.000000; 1.000000
876; 20744.000000; 1.000000
877; 20768.000000; 1.000000
878; 20791.000000; 1.000000
879; 20815.000000; 1.000000
880; 20826.000000; 1.000000
881; 20836.000000; 1.000000
882; 20838.000000; 1.000000
883; 20850.000000; 1.000000
884; 20886.000000; 1.000000
885; 20897.000000; 1.000000
886; 20909.000000; 1.000000
887; 20921.000000; 1.000000
888; 20957.000000; 1.000000
889; 20980.000000; 1.000000
890; 20992.000000; 1.000000
891; 21034.000000; 3.000000
892; 21965.000000; 1.000000
893; 22028.000000; 2.000000
894; 22097.000000; 1.000000
895; 22109.000000; 1.000000
896; 22121.000000; 1.000000
897; 22144.000000; 1.000000
898; 22156.000000; 1.000000
899; 22168.000000; 1.000000
900; 22179.000000; 2.000000
901; 22191.000000; 1.000000
902; 22202.000000; 2.000000
903; 22214.000000; 1.000000
904; 22226.000000; 1.000000
905; 22461.000000; 1.000000
906; 22980.000000; 1.000000
907; 23050.000000; 1.000000
908; 23073.000000; 2.000000
909; 23085.000000; 1.000000
910; 23097.000000; 1.000000
911; 23108.000000; 1.000000
912; 23156.000000; 1.000000
913; 23167.000000; 1.000000
914; 23179.000000; 2.000000
915; 23191.000000; 1.000000
916; 23203.000000; 1.000000
917; 23932.000000; 1.000000
918; 24038.000000; 1.000000
919; 24455.000000; 1.000000
920; 24479.000000; 1.000000
921; 24491.000000; 1.000000
922; 24520.000000; 1.000000
923; 24532.000000; 1.000000
924; 24543.000000; 2.000000
925; 24555.000000; 2.000000
926; 24590.000000; 1.000000
927; 24602.000000; 1.000000
928; 24778.000000; 2.000000
929; 24802.000000; 1.000000
930; 24943.000000; 1.000000
931; 25543.000000; 1.000000
932; 25566.000000; 1.000000
933; 25637.000000; 1.000000
934; 25837.000000; 1.000000
935; 25931.000000; 1.000000
936; 25950.000000; 1.000000
937; 25961.000000; 2.000000
